Order ID,Order Date,Region,Customer Name,Customer Segment,Product Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
4597,2022-10-22,North,Sai,Corporate,Electronics,Mobile,7,863.37,0.2,4834.87,786.17
4598,2023-10-02,West,Vihaan,Home Office,Furniture,Storage,6,142.13,0.05,810.14,50.52
4599,2022-10-09,Central,Rohit,Consumer,Furniture,Storage,6,849.05,0.1,4584.87,439.43
4600,2022-01-17,North,Sneha,Consumer,Electronics,Laptop,7,719.23,0.2,4027.69,639.18
4601,2022-03-12,North,Sai,Corporate,Office Supplies,Paper,4,106.84,0.0,427.36,67.48
4602,2022-09-26,Central,Kavya,Consumer,Electronics,Laptop,9,1461.54,0.1,11838.47,643.75
4603,2022-11-21,East,Vivaan,Home Office,Furniture,Tables,8,689.08,0.1,4961.38,485.32
4604,2022-11-01,North,Saanvi,Consumer,Furniture,Storage,4,1469.7,0.05,5584.86,466.86
4605,2023-03-27,West,Aarav,Consumer,Furniture,Storage,2,526.23,0.0,1052.46,158.33
4606,2022-01-07,Central,Vihaan,Consumer,Office Supplies,Binders,3,301.62,0.05,859.62,135.29
4607,2022-11-10,West,Ananya,Corporate,Furniture,Tables,3,980.24,0.05,2793.68,234.05
4608,2022-04-13,East,Varsha,Home Office,Office Supplies,Pens,4,474.09,0.1,1706.72,249.54
4609,2022-07-12,South,Kunal,Consumer,Electronics,Accessories,6,1485.15,0.05,8465.36,1700.78
4610,2023-07-28,North,Vivaan,Home Office,Furniture,Storage,2,1150.71,0.05,2186.35,418.02
4611,2023-06-13,North,Vivaan,Consumer,Office Supplies,Binders,6,540.44,0.05,3080.51,429.5
4612,2022-06-20,East,Kunal,Home Office,Office Supplies,Binders,6,297.06,0.0,1782.36,146.15
4613,2023-06-21,South,Riya,Corporate,Electronics,Mobile,3,104.84,0.2,251.62,35.64
4614,2022-09-08,East,Vivaan,Corporate,Electronics,Laptop,1,1657.64,0.0,1657.64,274.17
4615,2023-01-22,South,Aditya,Corporate,Electronics,Accessories,6,1577.45,0.1,8518.23,826.97
4616,2022-07-26,East,Riya,Consumer,Furniture,Storage,8,1515.05,0.0,12120.4,1220.36
4617,2023-06-25,East,Riya,Consumer,Office Supplies,Pens,2,1169.76,0.2,1871.62,406.08
4618,2023-09-21,West,Meera,Home Office,Electronics,Mobile,7,1263.55,0.2,7075.88,432.98
4619,2023-02-20,West,Aarav,Corporate,Office Supplies,Paper,9,1179.65,0.15,9024.32,635.85
4620,2023-01-15,Central,Rohit,Home Office,Furniture,Chairs,8,1046.55,0.1,7535.16,1286.2
4621,2022-05-24,Central,Krishna,Corporate,Electronics,Laptop,4,411.64,0.2,1317.25,360.11
4622,2022-01-25,West,Sneha,Corporate,Furniture,Tables,2,1203.35,0.1,2166.03,568.33
4623,2023-10-30,West,Kavya,Corporate,Electronics,Mobile,8,500.38,0.05,3802.89,815.67
4624,2022-03-14,South,Diya,Home Office,Office Supplies,Pens,1,221.83,0.1,199.65,53.49
4625,2023-09-24,North,Sai,Consumer,Furniture,Chairs,2,980.21,0.2,1568.34,244.02
4626,2022-04-03,North,Aditya,Home Office,Electronics,Mobile,1,1048.9,0.0,1048.9,172.01
4627,2023-05-20,North,Diya,Corporate,Office Supplies,Binders,9,1907.07,0.0,17163.63,4110.56
4628,2023-08-21,West,Arjun,Corporate,Furniture,Chairs,6,107.22,0.1,578.99,158.75
4629,2022-12-02,South,Kunal,Home Office,Electronics,Laptop,8,1708.68,0.05,12985.97,3092.0
4630,2023-03-01,East,Diya,Corporate,Furniture,Chairs,5,921.6,0.1,4147.2,1064.55
4631,2023-05-14,Central,Ananya,Home Office,Furniture,Storage,2,1452.25,0.1,2614.05,431.7
4632,2022-12-30,North,Krishna,Consumer,Furniture,Storage,6,809.5,0.2,3885.6,393.59
4633,2023-09-22,North,Ananya,Home Office,Office Supplies,Paper,1,1211.59,0.05,1151.01,67.48
4634,2022-07-18,South,Kunal,Home Office,Furniture,Storage,8,333.35,0.1,2400.12,539.56
4635,2023-12-19,Central,Arjun,Home Office,Electronics,Mobile,9,603.03,0.0,5427.27,1451.54
4636,2023-02-17,Central,Meera,Consumer,Office Supplies,Paper,2,57.38,0.1,103.28,9.15
4637,2022-12-05,Central,Kunal,Home Office,Electronics,Accessories,7,1703.03,0.1,10729.09,1771.92
4638,2023-10-21,Central,Saanvi,Home Office,Furniture,Tables,9,1837.05,0.1,14880.11,1321.99
4639,2023-03-05,North,Ananya,Home Office,Furniture,Storage,7,1409.2,0.05,9371.18,691.1
4640,2022-05-19,South,Sneha,Home Office,Office Supplies,Pens,3,1574.69,0.2,3779.26,1123.1
4641,2023-11-24,Central,Shiva,Corporate,Furniture,Chairs,3,1039.15,0.05,2961.58,876.74
4642,2023-06-26,South,Krishna,Consumer,Electronics,Accessories,5,83.65,0.15,355.51,18.0
4643,2022-02-26,Central,Saanvi,Corporate,Electronics,Laptop,3,970.98,0.05,2767.29,398.35
4644,2022-08-20,North,Rohit,Consumer,Electronics,Laptop,8,1076.24,0.05,8179.42,602.75
4645,2023-10-20,West,Aditya,Home Office,Electronics,Accessories,6,560.02,0.0,3360.12,948.09
4646,2023-03-11,West,Vihaan,Corporate,Furniture,Chairs,5,535.77,0.15,2277.02,669.59
4647,2023-01-19,North,Arjun,Corporate,Furniture,Chairs,7,503.6,0.15,2996.42,229.92
4648,2023-07-14,South,Rohit,Consumer,Furniture,Storage,7,196.28,0.1,1236.56,100.15
4649,2022-07-13,North,Sai,Home Office,Office Supplies,Pens,2,159.85,0.2,255.76,17.55
4650,2023-10-10,South,Saanvi,Home Office,Office Supplies,Pens,9,698.2,0.0,6283.8,1177.35
4651,2023-06-18,North,Sneha,Consumer,Office Supplies,Paper,7,769.3,0.05,5115.84,1340.73
4652,2023-06-02,West,Aditya,Consumer,Electronics,Laptop,5,84.34,0.0,421.7,78.96
4653,2023-12-17,Central,Sai,Consumer,Office Supplies,Paper,1,566.02,0.1,509.42,45.42
4654,2022-07-04,West,Shiva,Home Office,Electronics,Laptop,6,625.16,0.0,3750.96,907.37
4655,2022-10-19,South,Riya,Home Office,Furniture,Chairs,8,845.67,0.2,5412.29,1412.61
4656,2022-12-01,South,Aarav,Consumer,Electronics,Laptop,6,1392.85,0.0,8357.1,2322.09
4657,2022-04-26,Central,Varsha,Home Office,Electronics,Accessories,7,1541.82,0.1,9713.47,1779.25
4658,2022-02-18,South,Nisha,Consumer,Office Supplies,Binders,4,1104.95,0.1,3977.82,1164.64
4659,2023-11-16,Central,Diya,Consumer,Office Supplies,Binders,5,184.34,0.15,783.44,110.06
4660,2022-03-23,South,Arjun,Corporate,Office Supplies,Binders,7,518.75,0.2,2905.0,746.93
4661,2022-11-29,East,Kavya,Corporate,Furniture,Storage,3,1019.6,0.1,2752.92,677.38
4662,2023-07-11,Central,Meera,Consumer,Electronics,Laptop,2,257.12,0.2,411.39,50.86
4663,2022-12-01,Central,Shiva,Corporate,Office Supplies,Pens,7,917.45,0.1,5779.94,308.45
4664,2023-06-16,West,Arjun,Home Office,Furniture,Tables,5,777.56,0.1,3499.02,219.61
4665,2022-08-09,East,Saanvi,Consumer,Office Supplies,Paper,1,245.13,0.05,232.87,45.37
4666,2023-09-27,West,Ananya,Home Office,Electronics,Laptop,1,1807.52,0.15,1536.39,221.47
4667,2022-11-19,East,Ananya,Home Office,Office Supplies,Paper,2,1262.06,0.15,2145.5,129.52
4668,2022-01-03,North,Aarav,Corporate,Electronics,Laptop,2,1375.02,0.05,2612.54,442.58
4669,2023-11-25,West,Rohit,Home Office,Office Supplies,Paper,9,399.93,0.15,3059.46,442.84
4670,2022-07-25,West,Ananya,Consumer,Furniture,Tables,7,362.52,0.15,2156.99,248.2
4671,2022-02-09,Central,Sneha,Home Office,Electronics,Laptop,9,1169.83,0.05,10002.05,1619.1
4672,2022-02-28,East,Pooja,Consumer,Electronics,Accessories,2,254.67,0.15,432.94,107.18
4673,2023-07-28,Central,Kunal,Consumer,Office Supplies,Pens,3,1048.93,0.0,3146.79,451.32
4674,2023-10-06,East,Aditya,Corporate,Furniture,Storage,4,1324.25,0.15,4502.45,669.71
4675,2023-05-22,West,Aditya,Consumer,Office Supplies,Binders,4,1813.74,0.1,6529.46,1152.02
4676,2023-07-26,West,Arjun,Corporate,Electronics,Accessories,9,532.37,0.2,3833.06,643.54
4677,2022-05-02,East,Sai,Consumer,Electronics,Laptop,1,614.09,0.2,491.27,57.69
4678,2023-04-24,East,Shiva,Home Office,Furniture,Tables,2,1762.75,0.05,3349.22,264.4
4679,2023-09-11,East,Ananya,Consumer,Furniture,Chairs,4,256.4,0.15,871.76,77.66
4680,2022-04-06,North,Aditya,Consumer,Furniture,Storage,7,1038.49,0.1,6542.49,757.51
4681,2023-02-18,West,Nisha,Corporate,Office Supplies,Paper,8,1996.17,0.15,13573.96,1844.16
4682,2022-08-23,East,Pooja,Corporate,Office Supplies,Pens,5,122.37,0.0,611.85,166.72
4683,2022-03-03,East,Varsha,Consumer,Electronics,Accessories,7,1103.08,0.15,6563.33,535.54
4684,2022-09-13,West,Varsha,Consumer,Office Supplies,Paper,9,557.5,0.0,5017.5,1488.12
4685,2023-07-15,Central,Vihaan,Home Office,Office Supplies,Pens,6,1672.09,0.2,8026.03,1665.21
4686,2022-12-14,East,Ananya,Consumer,Office Supplies,Paper,1,783.37,0.0,783.37,95.93
4687,2023-11-02,South,Arjun,Corporate,Electronics,Laptop,6,901.78,0.05,5140.15,647.95
4688,2022-05-04,West,Vihaan,Corporate,Office Supplies,Paper,6,922.72,0.0,5536.32,806.07
4689,2023-04-27,West,Meera,Corporate,Electronics,Mobile,3,1586.9,0.0,4760.7,1215.5
4690,2022-11-13,East,Aarav,Corporate,Furniture,Tables,6,551.37,0.2,2646.58,328.51
4691,2023-05-19,West,Pooja,Home Office,Furniture,Tables,3,435.44,0.1,1175.69,218.35
4692,2023-12-20,East,Kavya,Corporate,Furniture,Chairs,2,1176.4,0.15,1999.88,439.09
4693,2022-02-17,Central,Vivaan,Home Office,Furniture,Chairs,1,1861.72,0.0,1861.72,408.3
4694,2023-02-13,Central,Ananya,Consumer,Electronics,Laptop,4,1537.01,0.05,5840.64,973.98
4695,2022-05-16,Central,Diya,Corporate,Electronics,Laptop,2,1183.71,0.2,1893.94,558.34
4696,2022-07-20,Central,Rohit,Consumer,Office Supplies,Pens,8,1865.8,0.05,14180.08,3794.39
4697,2022-09-07,West,Shiva,Corporate,Furniture,Chairs,7,1282.79,0.0,8979.53,2375.31
4698,2022-11-10,North,Arjun,Home Office,Office Supplies,Binders,2,1999.79,0.05,3799.6,1054.3
4699,2023-01-03,South,Shiva,Consumer,Office Supplies,Pens,5,1215.4,0.0,6077.0,377.12
4700,2023-03-05,North,Diya,Consumer,Furniture,Tables,6,246.54,0.1,1331.32,268.17
4701,2023-04-25,Central,Aarav,Consumer,Furniture,Storage,7,508.71,0.15,3026.82,431.11
4702,2022-11-10,West,Kunal,Consumer,Office Supplies,Paper,9,1959.34,0.1,15870.65,2959.22
4703,2023-05-15,Central,Ananya,Consumer,Office Supplies,Binders,9,575.82,0.15,4405.02,483.69
4704,2023-12-22,South,Nisha,Consumer,Office Supplies,Binders,7,139.83,0.2,783.05,121.17
4705,2022-12-21,South,Rohit,Corporate,Office Supplies,Paper,2,373.28,0.05,709.23,89.5
4706,2023-04-30,North,Sai,Home Office,Furniture,Storage,8,1129.79,0.15,7682.57,728.13
4707,2022-07-30,East,Varsha,Consumer,Electronics,Accessories,5,1435.91,0.05,6820.57,1638.46
4708,2023-12-05,East,Aditya,Corporate,Furniture,Tables,3,1419.37,0.0,4258.11,771.1
4709,2022-02-13,North,Rohit,Home Office,Furniture,Tables,3,1446.44,0.15,3688.42,945.09
4710,2023-06-25,East,Aditya,Consumer,Office Supplies,Pens,3,1030.15,0.05,2935.93,275.47
4711,2023-07-25,Central,Kunal,Home Office,Office Supplies,Paper,5,796.26,0.2,3185.04,180.04
4712,2023-08-06,North,Diya,Corporate,Office Supplies,Binders,7,1885.21,0.2,10557.18,2796.67
4713,2022-04-02,North,Meera,Home Office,Office Supplies,Pens,1,1066.0,0.1,959.4,180.0
4714,2022-09-22,Central,Nisha,Corporate,Office Supplies,Paper,2,1795.0,0.2,2872.0,463.56
4715,2022-08-08,North,Aarav,Consumer,Office Supplies,Pens,9,1536.52,0.2,11062.94,2865.01
4716,2023-03-18,South,Rohit,Corporate,Office Supplies,Binders,8,1943.01,0.05,14766.88,2141.55
4717,2023-02-05,East,Saanvi,Corporate,Electronics,Mobile,5,1675.03,0.2,6700.12,1083.52
4718,2023-02-04,Central,Meera,Consumer,Furniture,Chairs,2,958.52,0.05,1821.19,384.26
4719,2023-12-28,South,Kavya,Corporate,Office Supplies,Paper,1,656.69,0.1,591.02,84.15
4720,2023-07-30,West,Rohit,Home Office,Electronics,Laptop,4,725.73,0.2,2322.34,123.27
4721,2023-05-05,Central,Ananya,Corporate,Electronics,Mobile,1,949.78,0.15,807.31,57.35
4722,2023-04-30,East,Riya,Corporate,Office Supplies,Pens,9,1762.64,0.1,14277.38,1553.37
4723,2023-04-15,South,Diya,Consumer,Office Supplies,Paper,7,75.52,0.15,449.34,34.2
4724,2023-07-28,South,Krishna,Consumer,Electronics,Laptop,7,248.51,0.1,1565.61,361.05
4725,2023-11-13,South,Aarav,Corporate,Furniture,Tables,2,1230.45,0.2,1968.72,373.74
4726,2023-03-21,North,Rohit,Corporate,Electronics,Accessories,4,280.36,0.2,897.15,206.45
4727,2022-09-26,Central,Krishna,Corporate,Furniture,Chairs,9,395.43,0.1,3202.98,650.57
4728,2022-09-24,North,Arjun,Corporate,Furniture,Tables,2,1773.75,0.15,3015.38,846.97
4729,2022-02-23,North,Sneha,Home Office,Office Supplies,Paper,8,136.31,0.0,1090.48,295.38
4730,2023-06-12,West,Kunal,Consumer,Furniture,Storage,2,386.56,0.2,618.5,94.79
4731,2023-06-04,South,Kunal,Corporate,Electronics,Laptop,3,1282.83,0.2,3078.79,681.61
4732,2023-09-08,West,Vivaan,Corporate,Electronics,Accessories,1,1633.58,0.2,1306.86,280.55
4733,2022-02-28,East,Meera,Corporate,Electronics,Laptop,9,340.84,0.05,2914.18,411.21
4734,2022-02-09,East,Nisha,Consumer,Furniture,Tables,2,688.54,0.2,1101.66,286.25
4735,2022-08-25,South,Varsha,Corporate,Furniture,Storage,9,1492.24,0.05,12758.65,1949.46
4736,2023-01-21,West,Nisha,Consumer,Electronics,Laptop,7,709.38,0.0,4965.66,741.77
4737,2023-08-29,North,Arjun,Corporate,Furniture,Chairs,1,1139.48,0.2,911.58,95.77
4738,2023-12-17,North,Sai,Home Office,Furniture,Chairs,9,269.67,0.0,2427.03,370.22
4739,2023-10-12,North,Kavya,Consumer,Electronics,Mobile,7,499.66,0.2,2798.1,396.24
4740,2022-10-27,West,Shiva,Home Office,Office Supplies,Pens,7,1629.59,0.2,9125.7,805.87
4741,2023-01-30,Central,Meera,Corporate,Furniture,Chairs,7,1918.84,0.0,13431.88,1558.34
4742,2022-07-26,North,Sai,Corporate,Furniture,Chairs,6,131.44,0.2,630.91,152.21
4743,2022-12-02,South,Vihaan,Corporate,Electronics,Accessories,5,1286.53,0.2,5146.12,721.22
4744,2023-08-16,South,Pooja,Consumer,Furniture,Storage,1,729.73,0.2,583.78,48.29
4745,2023-12-31,South,Arjun,Home Office,Furniture,Tables,8,426.7,0.15,2901.56,326.65
4746,2023-05-29,North,Rohit,Corporate,Electronics,Mobile,3,1590.59,0.2,3817.42,1085.53
4747,2022-06-27,West,Ananya,Consumer,Office Supplies,Paper,8,1127.45,0.2,7215.68,1426.02
4748,2023-01-31,West,Nisha,Corporate,Office Supplies,Pens,7,623.3,0.15,3708.63,539.41
4749,2023-01-06,Central,Diya,Home Office,Office Supplies,Binders,5,646.33,0.05,3070.07,800.38
4750,2023-10-20,South,Sai,Corporate,Furniture,Chairs,1,1867.67,0.15,1587.52,269.31
4751,2022-11-14,North,Kavya,Corporate,Electronics,Mobile,9,176.75,0.05,1511.21,233.14
4752,2023-01-04,South,Arjun,Home Office,Office Supplies,Pens,8,162.27,0.05,1233.25,85.84
4753,2023-01-19,North,Kavya,Corporate,Furniture,Chairs,5,1008.28,0.0,5041.4,1479.72
4754,2022-03-03,Central,Sneha,Consumer,Office Supplies,Pens,5,1485.62,0.15,6313.88,1803.61
4755,2023-05-20,South,Sneha,Corporate,Furniture,Storage,9,1138.1,0.2,8194.32,1075.98
4756,2022-08-27,Central,Aditya,Corporate,Furniture,Storage,7,791.36,0.1,4985.57,297.65
4757,2022-07-14,Central,Aarav,Corporate,Office Supplies,Pens,6,1221.53,0.05,6962.72,1450.07
4758,2023-11-09,West,Ananya,Corporate,Office Supplies,Binders,9,711.47,0.15,5442.75,294.05
4759,2022-08-10,Central,Aditya,Home Office,Office Supplies,Binders,3,77.53,0.0,232.59,28.36
4760,2022-03-02,West,Riya,Corporate,Office Supplies,Binders,4,218.5,0.2,699.2,57.45
4761,2022-05-09,North,Aditya,Consumer,Electronics,Accessories,6,955.4,0.05,5445.78,903.95
4762,2023-11-16,Central,Saanvi,Home Office,Furniture,Storage,3,1799.69,0.1,4859.16,1380.1
4763,2022-06-05,East,Kavya,Consumer,Office Supplies,Pens,9,214.33,0.1,1736.07,291.76
4764,2023-01-13,West,Saanvi,Corporate,Office Supplies,Binders,9,692.55,0.1,5609.66,344.23
4765,2023-09-14,South,Diya,Home Office,Office Supplies,Pens,1,1323.1,0.2,1058.48,306.45
4766,2023-08-09,South,Meera,Consumer,Office Supplies,Paper,8,1267.48,0.15,8618.86,2348.0
4767,2023-03-13,East,Krishna,Home Office,Office Supplies,Pens,9,657.89,0.05,5624.96,808.27
4768,2022-07-26,South,Kavya,Corporate,Furniture,Storage,2,721.48,0.2,1154.37,200.02
4769,2023-01-23,West,Krishna,Home Office,Office Supplies,Pens,3,661.82,0.2,1588.37,350.82
4770,2023-04-25,North,Kavya,Consumer,Furniture,Chairs,1,1807.18,0.1,1626.46,131.3
4771,2022-12-06,Central,Sneha,Consumer,Office Supplies,Paper,3,796.59,0.15,2031.3,175.39
4772,2022-12-06,Central,Pooja,Home Office,Furniture,Chairs,6,1681.23,0.2,8069.9,1740.4
4773,2022-07-23,South,Krishna,Corporate,Furniture,Storage,2,1148.82,0.15,1952.99,139.16
4774,2022-06-10,South,Diya,Corporate,Office Supplies,Binders,9,1156.96,0.15,8850.74,1685.43
4775,2023-06-24,North,Vihaan,Home Office,Office Supplies,Pens,5,1615.14,0.05,7671.92,1481.12
4776,2023-01-27,South,Arjun,Consumer,Furniture,Chairs,2,1763.96,0.15,2998.73,784.46
4777,2023-11-08,South,Varsha,Consumer,Office Supplies,Paper,1,990.41,0.0,990.41,156.18
4778,2023-07-29,East,Riya,Consumer,Furniture,Chairs,5,1232.42,0.15,5237.78,1466.07
4779,2023-06-18,North,Saanvi,Corporate,Electronics,Accessories,8,563.71,0.0,4509.68,1071.09
4780,2022-03-11,Central,Aarav,Home Office,Furniture,Tables,1,1798.59,0.15,1528.8,410.53
4781,2023-02-09,South,Vihaan,Corporate,Furniture,Chairs,9,1531.55,0.0,13783.95,2261.45
4782,2023-08-31,Central,Aarav,Home Office,Furniture,Storage,3,1121.94,0.1,3029.24,609.77
4783,2023-11-06,Central,Arjun,Corporate,Electronics,Accessories,5,1040.67,0.1,4683.02,686.94
4784,2023-08-14,Central,Sneha,Consumer,Office Supplies,Pens,8,1755.79,0.2,11237.06,3046.25
4785,2023-06-01,West,Sneha,Corporate,Furniture,Chairs,7,1440.22,0.1,9073.39,2193.19
4786,2022-04-30,East,Rohit,Corporate,Electronics,Mobile,2,675.14,0.1,1215.25,265.25
4787,2023-11-21,Central,Riya,Home Office,Furniture,Storage,8,410.03,0.15,2788.2,394.94
4788,2023-11-19,South,Diya,Consumer,Office Supplies,Pens,6,585.89,0.15,2988.04,640.23
4789,2022-08-05,North,Vivaan,Home Office,Electronics,Mobile,5,1854.84,0.0,9274.2,1641.93
4790,2022-02-25,West,Saanvi,Consumer,Office Supplies,Binders,1,606.63,0.05,576.3,171.4
4791,2023-01-01,South,Shiva,Home Office,Office Supplies,Paper,5,1909.28,0.15,8114.44,522.71
4792,2023-11-30,East,Rohit,Consumer,Office Supplies,Paper,8,655.63,0.2,4196.03,1037.16
4793,2023-05-19,East,Sneha,Consumer,Electronics,Accessories,2,221.13,0.0,442.26,36.95
4794,2023-03-31,East,Vihaan,Home Office,Office Supplies,Pens,3,790.34,0.0,2371.02,148.94
4795,2022-04-14,West,Pooja,Home Office,Electronics,Accessories,8,856.02,0.0,6848.16,395.52
4796,2022-03-18,South,Sneha,Corporate,Office Supplies,Pens,6,1553.94,0.1,8391.28,1570.15
4797,2022-08-18,East,Sneha,Home Office,Office Supplies,Pens,4,291.51,0.05,1107.74,259.27
4798,2022-09-15,West,Vivaan,Home Office,Furniture,Storage,9,504.49,0.2,3632.33,282.84
4799,2022-09-21,Central,Kavya,Home Office,Furniture,Tables,4,678.26,0.2,2170.43,240.21
4800,2022-11-27,South,Sai,Corporate,Electronics,Accessories,9,258.39,0.0,2325.51,320.28
4801,2022-07-01,South,Meera,Consumer,Electronics,Laptop,6,658.57,0.05,3753.85,366.33
4802,2023-07-04,Central,Sai,Corporate,Furniture,Storage,8,1774.08,0.1,12773.38,1805.88
4803,2023-11-19,West,Nisha,Home Office,Office Supplies,Pens,5,519.8,0.0,2599.0,313.91
4804,2022-01-27,East,Sai,Home Office,Office Supplies,Paper,4,856.0,0.15,2910.4,251.79
4805,2022-10-03,South,Kunal,Corporate,Electronics,Laptop,1,1064.35,0.05,1011.13,231.65
4806,2023-10-14,West,Sneha,Consumer,Furniture,Chairs,5,290.56,0.05,1380.16,236.04
4807,2022-10-26,Central,Nisha,Home Office,Office Supplies,Binders,9,50.61,0.05,432.72,60.87
4808,2022-04-01,East,Sneha,Consumer,Furniture,Chairs,1,1581.31,0.2,1265.05,87.76
4809,2023-04-25,East,Diya,Corporate,Office Supplies,Binders,4,495.89,0.1,1785.2,368.63
4810,2023-07-27,Central,Vihaan,Home Office,Electronics,Accessories,3,1833.42,0.1,4950.23,688.81
4811,2023-04-03,North,Shiva,Home Office,Electronics,Mobile,2,169.74,0.0,339.48,95.78
4812,2023-03-27,South,Aarav,Home Office,Office Supplies,Paper,7,1375.73,0.05,9148.6,1303.12
4813,2022-12-31,Central,Aarav,Consumer,Office Supplies,Pens,6,284.67,0.15,1451.82,191.04
4814,2023-11-06,East,Riya,Consumer,Furniture,Chairs,5,1699.9,0.2,6799.6,722.92
4815,2022-12-17,South,Aarav,Corporate,Electronics,Laptop,1,828.69,0.05,787.26,79.22
4816,2023-10-17,West,Ananya,Consumer,Electronics,Laptop,3,1256.89,0.05,3582.14,957.98
4817,2023-02-04,North,Rohit,Corporate,Office Supplies,Paper,7,617.45,0.15,3673.83,707.07
4818,2022-09-10,South,Kavya,Corporate,Furniture,Storage,4,400.99,0.05,1523.76,80.09
4819,2023-04-04,Central,Rohit,Home Office,Office Supplies,Binders,9,1408.19,0.05,12040.02,2675.95
4820,2023-11-30,East,Nisha,Home Office,Office Supplies,Paper,5,116.7,0.0,583.5,71.65
4821,2023-05-14,South,Sai,Consumer,Electronics,Accessories,9,1069.19,0.2,7698.17,1301.07
4822,2023-05-23,North,Krishna,Consumer,Furniture,Storage,6,1553.75,0.1,8390.25,1098.55
4823,2022-10-31,South,Aarav,Home Office,Furniture,Storage,8,464.79,0.0,3718.32,305.79
4824,2023-05-16,West,Rohit,Corporate,Electronics,Accessories,8,315.91,0.15,2148.19,344.45
4825,2023-08-21,North,Sai,Consumer,Furniture,Tables,8,1686.33,0.0,13490.64,1888.76
4826,2022-06-15,South,Vihaan,Consumer,Electronics,Laptop,6,1960.95,0.1,10589.13,915.8
4827,2023-02-19,West,Aarav,Consumer,Office Supplies,Pens,8,1652.71,0.2,10577.34,1845.09
4828,2023-04-07,North,Sai,Corporate,Electronics,Accessories,3,1866.46,0.0,5599.38,1537.8
4829,2022-04-24,Central,Varsha,Home Office,Office Supplies,Paper,1,83.6,0.15,71.06,11.03
4830,2023-03-09,West,Varsha,Corporate,Electronics,Laptop,1,1026.42,0.2,821.14,197.66
4831,2022-12-22,West,Diya,Home Office,Electronics,Accessories,9,779.71,0.15,5964.78,1137.99
4832,2023-11-26,West,Aarav,Consumer,Office Supplies,Binders,9,1536.79,0.1,12448.0,1173.46
4833,2022-07-26,North,Meera,Home Office,Electronics,Laptop,1,1867.52,0.15,1587.39,147.9
4834,2022-08-23,South,Aditya,Home Office,Office Supplies,Binders,4,321.89,0.15,1094.43,88.57
4835,2023-03-18,East,Saanvi,Corporate,Office Supplies,Paper,2,1305.28,0.1,2349.5,276.42
4836,2022-12-21,Central,Diya,Home Office,Electronics,Accessories,2,205.91,0.2,329.46,77.74
4837,2023-05-30,South,Sai,Consumer,Office Supplies,Pens,9,1001.44,0.2,7210.37,1181.95
4838,2022-07-27,Central,Nisha,Home Office,Office Supplies,Pens,2,699.28,0.2,1118.85,81.44
4839,2023-12-10,East,Kavya,Home Office,Electronics,Laptop,9,159.34,0.2,1147.25,293.5
4840,2022-05-05,Central,Shiva,Home Office,Electronics,Mobile,9,1827.82,0.0,16450.38,1798.93
4841,2022-05-18,West,Rohit,Corporate,Furniture,Storage,3,1958.95,0.2,4701.48,803.72
4842,2022-12-05,West,Saanvi,Consumer,Office Supplies,Binders,8,186.94,0.15,1271.19,158.75
4843,2023-06-21,Central,Diya,Home Office,Electronics,Accessories,6,1831.63,0.2,8791.82,2390.32
4844,2022-03-09,South,Rohit,Consumer,Electronics,Mobile,6,381.71,0.1,2061.23,274.93
4845,2023-07-27,South,Diya,Consumer,Electronics,Mobile,7,1594.13,0.15,9485.07,2216.26
4846,2023-06-25,South,Diya,Consumer,Electronics,Mobile,4,1688.93,0.0,6755.72,1470.52
4847,2023-01-18,South,Sneha,Corporate,Electronics,Accessories,5,810.24,0.1,3646.08,999.86
4848,2022-01-19,Central,Varsha,Home Office,Office Supplies,Pens,4,665.42,0.05,2528.6,607.78
4849,2023-11-14,Central,Ananya,Consumer,Furniture,Chairs,5,1955.71,0.05,9289.62,892.48
4850,2023-03-26,West,Ananya,Home Office,Furniture,Storage,2,961.73,0.0,1923.46,259.75
4851,2022-03-15,East,Sneha,Home Office,Office Supplies,Paper,9,1257.47,0.1,10185.51,609.41
4852,2023-07-27,Central,Vivaan,Home Office,Office Supplies,Pens,9,520.17,0.0,4681.53,1136.91
4853,2023-10-27,East,Rohit,Consumer,Office Supplies,Paper,2,1163.78,0.2,1862.05,115.39
4854,2022-10-03,Central,Sneha,Home Office,Furniture,Tables,2,1400.43,0.2,2240.69,347.51
4855,2022-02-17,South,Krishna,Consumer,Electronics,Laptop,3,586.11,0.1,1582.5,335.17
4856,2022-07-30,South,Varsha,Corporate,Furniture,Tables,4,296.28,0.15,1007.35,164.49
4857,2023-10-13,Central,Saanvi,Home Office,Office Supplies,Pens,2,1765.31,0.0,3530.62,392.99
4858,2023-09-14,South,Arjun,Corporate,Office Supplies,Paper,1,839.93,0.1,755.94,218.36
4859,2023-11-26,South,Aditya,Consumer,Furniture,Chairs,7,322.09,0.2,1803.7,317.23
4860,2023-06-24,East,Arjun,Corporate,Office Supplies,Binders,4,967.54,0.15,3289.64,423.89
4861,2023-12-10,West,Sai,Corporate,Electronics,Laptop,2,1239.99,0.0,2479.98,576.25
4862,2022-07-10,West,Diya,Consumer,Furniture,Storage,4,972.86,0.05,3696.87,451.76
4863,2022-11-11,North,Pooja,Consumer,Office Supplies,Binders,8,261.86,0.0,2094.88,606.17
4864,2023-07-17,East,Rohit,Corporate,Electronics,Accessories,5,1077.15,0.05,5116.46,763.74
